"CaseID","weight1","weight2","weight3","sflag","D1","D2","D3","D4A","D4B","D4C","D4E","D5","D7","D8A","S2","D6","R0","R1_a","R1_b","R1_c","R1_d","R1_e","R1_f","R1_g","R1_h","R1_Refused","R3","R7","H0_a","H0_b","H0_c","H0_d","H0_e","H0_f","H0_g","H0_Refused","H1","H4","H5","H7_a","H7_b","H7_c","H7_d","H7_e","H7_f","H7_Refused","M0","M2","M3","M4","L0","L1_a","L1_b","L1_c","L1_d","L1_e","L1_f","L1_Refused","A0","A0A_a","A0A_b","A0A_c","A0A_d","A0A_e","A0A_f","A0A_g","A0A_h","A0A_Refused","A0B","A1A","A1B","A1C","A2A","A4","C1","C2A","C3","C4A","C4B","C4C","C4D","ED0","ED1","ED3","ED4","ED5","ED6A_a","ED6A_b","ED6A_c","ED6A_d","ED6A_e","ED6A_f","ED8","ED9","ED10","ED11A_a","ED11A_b","ED11A_c","ED11A_d","ED11A_e","ED11A_f","ED12","ED13_a","ED13_b","ED13_c","ED13_d","ED13_e","ED13_f","ED13_g","ED13_Refused","ED14_a","ED14_b","ED14_c","ED14_d","ED14_e","ED14_f","ED14_g","ED14_h","ED14_Refused","ED15","ED16","S7_a","S7_b","S7_c","T0_A1","T0_B1","T0_C1","T0_D1","T0_1_Refused","T0_A2","T0_B2","T0_C2","T0_D2","T0_2_Refused","T0_A3","T0_B3","T0_C3","T0_D3","T0_3_Refused","T1_A1","T1_A2","T1_A3","T1_B1","T1_B2","T1_B3","T1_C1","T1_C2","T1_C3","T1_D1","T1_D2","T1_D3","T1_E1","T1_E2","T1_E3","T2","T2B_1","T2B_2","T2B_3","T2B_4","T2B_5","T2B_6","T5","T7","E1_a","E1_b","E1_c","E1_d","E1_e","E1_f","E2","E4_a","E4_b","E4_c","E4_d","E4_e","E4_f","E4_g","E4_h","E4_i","B2","DOV_B3B4","B3","B4","B5","B6","B7","K0","K1","K1B","K2_b","K2_c","K2_d","K2_e","K2_f","K2_g","K2_h","K2A","K2B","K2C","K14_a","K14_b","K14_c","K14_d","K14_e","K14_f","K14_g","K14_h","K14_Refused","K16","K17","K18","K3_a","K3_b","K3_c","K3_d","K3_e","K3_f","K3_g","K3_h","K3_i","K3_j","K3_k","K3_l","K5A","K8A","K9_a","K9_b","K9_c","K9_d","K9_e","K9_f","K10_a","K10_b","K10_c","K10_d","K10_e","K10_f","K10_g","K10_h","K10_i","K10_j","K10_k","X1","X2_a","X2_b","X2_c","X2_d","X2_e","X2_f","X2_g","X2_h","X2_i","X2_j","X2_Refused","X9","X10","I1","I2","I2A","I3_a","I3_b","I3_c","I3_d","I3_e","I3_f","I3_g","I3_h","I3_i","I3_j","I3_k","I3_Refused","I7","E1B","E1A","E3A_a","E3A_b","E3A_c","E3A_d","E3A_e","E3A_f","E3A_g","E3A_h","E3A_i","E3A_Refused","E3B","ppcmdate","ppage","ppagecat","ppagect4","ppethm","ppgender","pphhhead","pphhsize","pphouse","ppincimp","ppmarit","ppmsacat","ppreg9","pprent","ppstaten","PPT01","PPT25","PPT612","PPT1317","PPT18OV","ppwork","ppnet","sector","control","ppcm0160","ind2","T2B_Refused","T2B_total","S7_total","E1_total","avoidtreatment","insurance","ppreg4"
12666,,,0.3746,3,3,8,,,3,,,,-1,1,2,,4,1,0,0,0,0,0,0,0,0,300,3,,,,,,,,,,,,,,,,,,,,,,,2001,1,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,1,4,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,8,8,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,3,3,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,3,0,0,0,1,0,0,1,0,0,0,0,0,1,20140513,68,6,4,2,2,1,2,3,3,4,1,5,2,58,0,0,0,0,2,5,1,,,,,0,0,0,0,0,1,3
12667,,0.6029,0.7044,1,1,1,4,,,3,,5,1,0,1,1967,,,,,,,,,,,,,1,1,0,1,1,1,0,0,3,4,3,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,1,5,1,1,,,,,6,9,,,,,,,,,,1960,1964,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,3,3,3,4,3,5,8,888,1,1,1,1,1,1,0,,,,,,,,,,,,,,,2,1,1,0,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,1,5,3,0,0,0,0,0,0,1,1,0,0,0,0,2,1,,0,0,1,0,0,0,0,0,0,0,,20140607,72,6,4,1,1,1,2,1,15,1,1,8,1,84,0,0,0,0,2,2,1,1,1,19,524000,0,0,0,2,0,1,4
12669,,,0.3464,3,1,1,1,,,3,1,,1,0,2,,3,1,1,1,0,0,0,0,0,0,790,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,,0,0,0,,1,4,1,1,,,,,6,1,,,,,,,,,,2005,2009,4,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,2,2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,4,4,4,4,4,2,4,70,1,1,0,0,0,0,0,2,5,,,,,,,,,,,7,6,3,0,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,2,60,3,1,1,0,0,1,1,1,1,0,0,0,0,2,1,,1,0,0,0,0,0,0,0,0,0,,20140516,27,2,1,1,2,0,3,1,9,5,1,2,1,23,0,0,0,0,3,1,1,1,1,19,813900,0,0,0,2,0,1,1
12670,,,0.7184,3,1,8,,,3,,,1,1,0,1,2013,,,,,,,,,,,,,0,0,0,0,0,1,0,0,,3,3,0,0,0,0,0,1,0,1,0,3,750,,,,,,,,,1,0,1,0,0,0,0,0,0,0,,0,0,0,,1,3,1,0,1,0,1,0,2,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,3,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,2,3,4,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,2,0,1,0,1,1,0,0,0,0,0,0,0,5,20140508,80,7,4,1,1,1,2,1,10,1,1,5,1,59,0,0,0,0,2,5,1,,,,,0,0,0,1,0,1,3
12671,,0.9092,1.7131,1,1,1,2,,,2,1,1,1,0,1,1999,,,,,,,,,,,,,1,0,1,0,1,1,0,0,2,3,2,,,,,,,,1,0,2,1344,,,,,,,,,0,,,,,,,,,,0,,,,,1,5,1,0,1,0,0,0,4,9,1991,1992,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3000,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,3,4,3,2,2,4,4,65,1,1,1,1,1,1,0,3,,2,,,,,,,,,,10,6,3,1,8,8,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,2,10,2,0,1,0,0,0,0,1,0,0,0,0,0,2,1,,0,0,1,0,0,0,0,0,0,0,,20140503,57,5,3,1,2,1,2,1,18,1,0,1,1,16,0,0,0,0,2,1,1,2,2,13,622000,0,3000,0,2,0,1,1
12672,,,0.7226,3,1,1,1,,,3,2,4,1,0,2,,4,0,0,0,1,1,0,0,0,0,322,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,,1,0,0,,3,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,2,1,3,2,3,4,4,1,4,65,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,0,0,0,0,,888,,8,8,8,8,8,8,8,8,8,8,8,8,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,-1,1,,0,0,0,0,0,0,0,0,1,0,,20140924,34,2,2,1,2,1,5,3,4,6,1,2,2,21,0,1,2,0,2,1,1,,,29,722000,0,0,0,2,0,1,1
12673,,,0.3141,3,1,8,,,3,,,,1,0,1,1999,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,3,3,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,8,3,1,0,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,2,2,0,3,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,,,,,,,,,,,,,,,2,1,,0,0,0,0,0,0,0,0,1,0,,20140511,65,6,4,1,2,1,1,1,8,5,1,4,1,42,0,0,0,0,1,5,1,,,,,0,0,0,2,0,1,2
12675,,,0.5182,3,4,1,3,,,3,,1,0,0,1,1984,,,,,,,,,,,,,1,0,0,0,0,0,0,0,2,3,3,,,,,,,,1,0,3,888888,1976,0,0,0,0,0,1,0,0,,,,,,,,,,0,,,,,8,8,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,6,2,-1,-1,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,2,5,8,999,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,,20140510,50,4,3,1,1,0,2,1,8,1,0,5,1,58,0,0,0,0,2,2,1,,,29,238000,0,0,0,0,0,0,3
12677,,0.6474,0.8001,1,1,8,,,3,,,,1,0,1,1998,,,,,,,,,,,,,0,0,0,0,0,0,1,0,3,4,3,,,,,,,,0,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,,0,0,0,,1,5,1,1,,,,,6,8,,,,,,,,,,1984,1989,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,3,6,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,3,3,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,2,1,,1,0,0,0,0,0,0,0,0,0,,20140517,75,7,4,1,2,1,1,1,12,3,1,7,1,74,0,0,0,0,1,5,1,2,2,,,0,0,0,2,0,1,3
12679,,,1.1344,3,5,1,2,,,3,1,,1,0,2,,4,0,0,0,0,1,0,0,0,0,1100,9,,,,,,,,,,,,,,,,,,,,,,,-1,0,0,0,0,0,0,1,-1,,,,,,,,,,,-1,-1,-1,,-1,-1,-1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,3,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,3,1,3,7,999,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0,0,,888,,8,8,8,8,8,8,8,8,8,8,8,8,0,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,-1,-1,,,,,,,,,,,,,,-1,0,-1,0,0,0,0,1,0,0,0,0,0,-1,20140426,19,1,1,3,1,0,1,1,4,5,1,9,2,93,0,0,0,0,1,1,1,,,,,0,0,0,-1,-1,-1,4
12681,,0.8099,1.1442,1,1,1,3,,,3,,1,1,1,1,1990,,,,,,,,,,,,,0,0,0,0,0,1,0,0,2,4,3,,,,,,,,1,1,2,1700,,,,,,,,,1,0,0,0,0,0,0,0,1,0,,1,0,1,,3,1,1,0,1,1,0,0,3,7,2003,2003,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,2,8,0,0,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,4,3,3,7,888,0,0,1,0,0,0,0,,,,,,,,,,,,,,,4,1,1,1,0,0,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,1,1,0,0,1,0,0,0,2,0,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,1,0,0,1,0,1,20140623,58,5,3,1,1,1,2,1,13,1,1,5,1,52,0,0,0,0,2,2,1,4,1,1,611000,0,0,0,0,1,1,3
12682,,,0.8314,3,4,7,,,,,,,1,0,1,1998,,,,,,,,,,,,,1,1,1,1,1,1,0,0,1,3,3,,,,,,,,1,0,2,565,1998,1,0,0,0,0,1,0,0,,,,,,,,,,0,,,,,3,2,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,,,,,,,,,,1,1,-1,3,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,2,3,4,4,5,2,3,-1,999,0,0,0,1,0,0,0,,,,,,,,,,,,,,,3,1,0,0,0,0,0,1,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,3,0,0,0,0,1,1,1,0,1,0,0,0,2,20140510,51,4,3,2,1,1,2,1,5,3,1,5,1,59,0,0,0,0,2,6,1,,,,,0,0,0,0,1,1,3
12685,,,0.2596,3,1,8,,,3,,,,1,0,1,1992,,,,,,,,,,,,,1,0,0,0,0,0,0,0,2,8,3,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,2,3,1,1,,,,,3,8,1989,1992,3,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,4,-1,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,3,1,,1,0,1,0,0,0,0,0,0,0,,20140510,63,5,4,2,2,1,1,3,10,2,1,2,1,21,0,0,0,0,1,5,1,4,1,,,0,0,0,2,0,1,1
12686,,,0.4582,3,1,7,,,,,,,0,0,1,1999,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,3,3,,,,,,,,1,0,5,367,,,,,,,,,0,,,,,,,,,,1,,,,4,3,1,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,,,,,,,,,,7,2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,0,0,0,0,0,,,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,3,5,4,8,999,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,1,0,0,1,20140917,50,4,3,5,1,1,1,1,3,3,0,3,1,34,0,0,0,0,1,6,0,,,,,0,0,0,0,1,1,2
12687,,0.689,0.3423,1,1,7,,,,,,,1,0,1,2007,,,,,,,,,,,,,0,0,1,0,0,0,0,0,3,3,3,1,0,1,0,0,0,0,1,0,1,669,,,,,,,,,1,0,0,0,1,0,0,0,0,0,,0,0,0,,3,4,1,0,1,1,1,0,4,13,1980,1980,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,2,2,2,3,5,3,7,70,0,0,1,1,0,0,0,1,5,,,,,,,,,,,,,2,1,1,0,0,0,0,1,0,0,1,1,0,2,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,,,,,,,,,,,,,,3,0,1,0,1,0,0,0,0,0,0,0,0,1,20140503,56,5,3,1,2,1,1,3,2,3,0,8,1,81,0,0,0,0,1,1,1,,,22,238000,0,0,0,1,1,1,4
12688,,0.9593,1.2418,1,1,1,1,,,3,3,,1,0,1,2003,,,,,,,,,,,,,0,0,1,0,0,0,0,0,3,4,3,,,,,,,,1,0,1,1000,,,,,,,,,1,0,0,0,1,1,0,0,0,0,,0,0,0,,1,5,1,1,,,,,7,5,,,,,,,,,,1998,2003,1,1,1,1,0,1,0,2,,,,,,,,,,,,,,,,,,7,7,0,3,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,4,5,3,3,2,5,5,999,1,1,1,1,0,0,1,,,,,,,,,,,,,16,6,3,8,8,8,8,1,1,1,8,8,0,0,1,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,1,40,5,0,1,0,0,0,0,0,1,0,0,0,0,3,1,,1,0,0,0,0,0,0,0,0,0,,20140712,35,3,2,1,1,1,1,3,17,3,1,3,2,34,0,0,0,0,1,1,1,1,1,10,541600,0,0,0,2,0,1,2
12689,,1.9644,3.0026,1,3,1,1,,,3,1,,1,0,2,,3,1,0,0,0,1,0,0,0,0,-1,1,,,,,,,,,,,,,,,,,,,,,,,1984,1,0,0,1,0,0,0,0,,,,,,,,,,0,,,,,3,2,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,3,3,3,3,5,2,2,70,0,0,0,1,0,0,0,2,1,,1,0,1,0,0,0,0,0,0,,,4,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,1,10,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,,0,0,0,0,0,0,0,1,0,0,4,20140508,66,6,4,2,2,1,2,3,12,2,1,5,1,58,0,0,0,0,2,1,1,,,18,621000,0,0,0,2,0,1,3
12690,,0.8227,1.0876,1,1,1,1,,,3,2,5,1,0,1,1993,,,,,,,,,,,,,1,1,1,0,1,0,0,0,3,4,3,,,,,,,,1,0,1,1660,,,,,,,,,0,,,,,,,,,,0,,,,,1,5,1,1,,,,,6,8,,,,,,,,,,1980,1984,1,1,1,1,-1,-1,1,,,,,,,,,,,,,,,,,,,5,5,0,0,1,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,3,3,4,5,1,5,6,70,1,1,0,1,0,0,1,4,,2,,,,,,,,,,8,4,2,1,0,0,1,1,8,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,1,28,5,0,1,0,0,0,0,1,1,0,0,0,0,3,1,,1,0,1,0,0,0,0,0,0,0,,20140504,52,4,3,1,1,1,2,1,18,1,1,9,1,93,0,0,0,0,2,1,1,2,2,29,541900,0,0,1,2,0,1,4
12692,,1.9096,1.8913,1,1,8,,,3,,,9,1,1,1,1995,,,,,,,,,,,,,0,0,1,1,1,0,0,0,8,3,3,,,,,,,,1,1,2,888888,,,,,,,,,0,,,,,,,,,,0,,,,,2,3,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,2,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,2,2,-1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,1,0,0,2,20140612,73,6,4,2,1,1,2,1,13,1,1,3,1,34,0,0,0,0,2,5,0,,,,,0,0,0,0,1,1,2
12693,,,0.5891,3,1,7,,,,,,,1,0,2,,4,0,0,0,1,0,0,0,0,0,267,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,3,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,2,2,3,3,3,1,4,1,8,999,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,2,0,0,0,0,0,0,1,0,0,0,0,0,1,20140428,64,5,4,1,2,1,1,3,4,2,1,1,2,14,0,0,0,0,1,6,1,,,,,0,0,0,0,1,1,1
12694,,0.5677,0.2907,1,1,8,,,3,,,,1,0,1,1996,,,,,,,,,,,,,1,0,1,0,1,1,0,0,3,3,3,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,3,5,1,1,,,,,3,1,1976,1978,3,1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,2,6,0,3,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,4,2,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,2,0,1,1,0,1,0,0,0,0,0,0,0,,20140729,72,6,4,1,2,1,1,1,7,2,1,2,1,23,0,0,0,0,1,5,1,4,1,,,0,0,0,1,0,1,1
12695,,,0.3141,3,1,8,,,3,,,9,1,0,1,1974,,,,,,,,,,,,,0,0,1,0,1,1,0,0,2,3,3,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,1,5,1,1,,,,,2,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,,,,,,,,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,2,3,3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,2,1,,0,0,1,0,0,0,0,0,0,0,,20140528,76,7,4,1,2,1,2,1,9,1,1,3,1,35,0,0,0,0,2,5,1,,,,,0,0,0,2,0,1,2
12697,,0.8878,0.4043,1,1,5,,,,,,1,1,0,2,,4,0,0,0,0,1,0,0,0,0,400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,,,,2,3,8,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,,,,,,,,,,4,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,4,4,4,3,1,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,1,0,0,1,20140428,32,2,2,1,2,1,3,3,7,6,0,5,3,58,0,0,0,1,2,7,1,,,,,0,0,0,0,1,1,3
12698,,,0.0843,3,1,7,,,,,,,1,0,2,,4,0,0,0,1,1,0,0,0,0,1115,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,3,3,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,0,0,,,,,,,,,,2,2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3,4,4,3,3,1,8,999,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,8,0,0,0,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,,,,,,,,,,,,,,2,0,0,0,0,0,0,1,0,1,1,0,0,1,20140430,58,5,3,5,2,1,2,2,6,4,1,5,2,52,0,0,0,0,2,6,1,,,,,0,0,0,0,1,1,3
12700,,0.6074,0.3079,1,1,1,1,,,3,2,,1,0,1,1997,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,8,2,,,,,,,,1,0,2,851,,,,,,,,,0,,,,,,,,,,0,,,,,1,5,1,1,,,,,5,-1,,,,,,,,,,1979,1981,3,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,2,2,-1,3,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,-1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,3,-1,3,6,62,1,0,0,0,0,0,0,9,,-1,,,,,,,,,,6,888,2,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,,0,0,1,0,0,0,0,0,0,0,,20140411,53,4,3,1,1,1,1,1,9,5,1,3,1,35,0,0,0,0,1,1,1,4,1,29,331000,0,0,0,2,0,1,2
