user,location,tweet text,tweet date
nycmeister,Manhattan,"RT @GetColleen: With the rise of the #gigeconomy, how do you manage freelancers who work on an hourly basis? How do you manage logistics,…",2019-11-13 22:18:18
LaurelBayCMO,"Colorado, USA",Freelance contractors can improve your bottom line.  Here's your guide to hiring and working with awesome… https://t.co/HQVxf7I0Cg,2019-11-13 22:11:48
eraser,Sevilla,Merging the Physical and the Digital using blockchains. Vinay Gupta @leashless — Oslo Blockchain Day — #Video… https://t.co/8hr0pA28bA,2019-11-13 22:10:03
algentilewrites,"Lowell, MA","Freelancers, stop counting minutes. 

#freelancelife #writingcommunity #gigeconomy #medium

https://t.co/Jzi1nX7cx3",2019-11-13 22:03:17
djt1940,,"@Dryvenyc Don't disagree. Must comply with convention.
1st is a right for all workers to at least receive a min wag… https://t.co/0i2h72KrLj",2019-11-13 21:54:16
United_PHD,UK,"RT @Yaseenaslam381: Uber drivers occupy Uber office in Lille (France) for hours! #Uber #gigeconomy 
@BENALIBrahim20 @United_PHD https://t.c…",2019-11-13 21:50:12
juanblanco76,"Fort Collins, CO","RT @juanblanco76: 14% of the #gigeconomy are ""Relunctants"". This is their primary income out of necessity due to to lifestyle or other life…",2019-11-13 21:48:02
ImGiselleMota,"Houston, TX","#FutureOfWork convos &amp; factors such as #AI, #GigEconomy, #Analytics, #Automation have been rich at the #FulcrumConf… https://t.co/XmJQI1KC3a",2019-11-13 21:46:25
caro_milanesi,Silicon Valley - California,"Real life business issues shared by @FujitsuAmerica from change fatigue to the challenge to acquire talent, but als… https://t.co/gk4XGC6qLe",2019-11-13 21:39:22
Yaseenaslam381,Buckinghamshire,"Uber drivers occupy Uber office in Lille (France) for hours! #Uber #gigeconomy 
@BENALIBrahim20 @United_PHD https://t.co/LxDAyIihc4",2019-11-13 21:37:07
QuasarSure,Florida & Texas,@trezeohq is doing great work for the #gigeconomy @gig_GUARD https://t.co/0D7kLEdZzW,2019-11-13 21:36:24
sovixsix,,RT @rfernandez: I 100% agree with @geoplace: #transparency and #regulation are key to make the #GigEconomy fairer https://t.co/lHCFxJtUbu v…,2019-11-13 21:09:50
bowenworkforce,"Calgary, Alberta",Four tips to improve your contingent workforce management: https://t.co/m1UdkWbfoP #contractors #gigeconomy https://t.co/Ce6GzzE50d,2019-11-13 21:05:07
DJ_Pare,,RT @re_sieber: The antitrust paradox of the #gigeconomy https://t.co/ksIFLxgubJ https://t.co/rMBU0VncfF,2019-11-13 21:03:55
juanblanco76,"Fort Collins, CO","14% of the #gigeconomy are ""Relunctants"". This is their primary income out of necessity due to to lifestyle or othe… https://t.co/3qr1SPxASs",2019-11-13 21:02:18
MBOpartners,,"Learn how to implement a direct sourcing strategy. #DirectSourcing helps managers more easily find, engage, and onb… https://t.co/eOhZpGZnon",2019-11-13 21:00:31
re_sieber,,The antitrust paradox of the #gigeconomy https://t.co/ksIFLxgubJ https://t.co/rMBU0VncfF,2019-11-13 20:55:48
sociallama,The Stars Above,DoorDash runs off with another $100 million in funding - San Francisco Business Times ⁦@SFBusinessTimes⁩ ⁦@DoorDash… https://t.co/UQT4LlzDLN,2019-11-13 20:48:42
HRDigitalBE,"Brussels, Belgium","RT @_HRTechnologist: 29% of American Adults Work in the U.S. Gig Economy, Reveals daVinci Payments
https://t.co/vm7FPpgeVA
@rodmoose @Davin…",2019-11-13 20:43:55
AndreeaHirica,Brussels,From the #GigEconomy to the #PassionEconomy via @jtwinsor It was about time ... https://t.co/UoGIy1WW7E #FutureofWork #NWoW,2019-11-13 20:41:30
Bob_Lyons,Detroit,Interesting that #Califorinia AB 5 law would now classify 64% of #independentcontractor  #gigworkers in state as (… https://t.co/p0A77TC2dX,2019-11-13 20:36:36
_HRTechnologist,"San Francisco, CA","29% of American Adults Work in the U.S. Gig Economy, Reveals daVinci Payments
https://t.co/vm7FPpgeVA
@rodmoose… https://t.co/llhptGaPkg",2019-11-13 20:35:02
Protervo,"Murcia, España","RT @RuwanSubasinghe: Another big #gigeconomy employment status decision. Yesterday, a first instance labour court in #Uruguay ruled that #U…",2019-11-13 20:32:37
PubNBlogLl,"Fort Collins, CO",RT @benjaminkwalker: Here are the top 11 tips for independent contractors to hold on to your valuable clients! #gigeconomy  https://t.co/zH…,2019-11-13 20:32:15
blesseddriver1,"Orlando, FL","Watch ""#Instacart Takes Away Quality Bonus. In Store Shoppers Affected Too. (The Blessed Driver)"" on #YouTube… https://t.co/zvHBbNg4AT",2019-11-13 20:25:42
EmptyInAngel,"London, England",It was a blast having Sky join us for rehearsal yesterday imparting his pearls of wisdom! 😎🙌🏼🚴🏻‍♀️🚴🏼‍♂️ #rehearsal… https://t.co/nHqBnU49oq,2019-11-13 20:20:57
TalentTechLabs,New York City,Is @Uber expected to disrupt and dominate the staffing industry? See what's next in this article on the gig economy… https://t.co/EAQk9BLRJQ,2019-11-13 20:10:59
toreandopajaros,☁ ENTRE NUBES ☁,RT @eraser: BLOCKCHAIN NOW AND TOMORROW ASSESSING. Multidimensional impacts of distributed ledger technologies. https://t.co/IW2ycVoQ3I  #D…,2019-11-13 20:02:17
benjaminkwalker,"Denver, CO",Here are the top 11 tips for independent contractors to hold on to your valuable clients! #gigeconomy  https://t.co/zHuDuq34R2,2019-11-13 20:01:13
DeanWilliamsEY,,Are you a Financial Auditor looking for your next gig in New York City? #GigNow #FutureOfWork #GigEconomy… https://t.co/rpAhbNYiG0,2019-11-13 20:01:12
gassmann21,"Maastricht, The Netherlands",RT @heinemana: Great to see research into this! Does the #gigeconomy allow women to manage care burdens more easily? While flexible work mo…,2019-11-13 19:55:38
DragonWaking,world of online robber barons,Can you instantly get a new job when your employer gives you no or at most 2 days notice that your pay rate has bee… https://t.co/7HdTjD9bja,2019-11-13 19:53:57
gigmor,"Santa Monica, CA","OPEN for Guns N Roses cover band, Hollywood Roses, on November 29 at @TheWhiskyAGoGo. Apply @Gigmor:… https://t.co/89Rq9bi33v",2019-11-13 19:52:55
DragonWaking,world of online robber barons,"They should just go get a different job, right? Are you elderly with no retirement to supplement Social Security/Me… https://t.co/wWV7ojbJOT",2019-11-13 19:49:42
ShiftPixy,,Don’t surrender your brand to third party delivery services. Use ShiftPixy to create a robust in-house delivery ser… https://t.co/IppFs24U1M,2019-11-13 19:47:17
pcdnetwork,,"A powerful read about the #power of #venturecapital, the many challenges and how the interests of #workers in the… https://t.co/IjqhBmsvQ7",2019-11-13 19:44:55
ATDchi,Chicagoland,"Join learning leader, entrepreneur and author Gretchen Hartke in a conversation where she’ll share her lessons lear… https://t.co/DPISOhEcEo",2019-11-13 19:42:44
bitiji,Zevilla ciberespaciá,RT @eraser: Robots with wallets: A.I. in the Blockchain. Bettina Warburg @BWarburg  https://t.co/XH9vVrEgOV  #blockchain #fintech #business…,2019-11-13 19:41:29
DragonWaking,world of online robber barons,"Who works in the gig economy? Why do people work for a company that treats them poorly and cuts their pay?
#gigeconomy",2019-11-13 19:41:17
DragonWaking,world of online robber barons,"Transcription service https://t.co/1VlbBYTTPU cuts ""professional transcriptionists'"" effective hourly wage from $6.… https://t.co/Yvp2DZzmPj",2019-11-13 19:38:47
ODI_SimonGill,,RT @ODIdev: 📖 New report | This in-depth study explores for the first time the impact of the #gigeconomy on female workers in #SouthAfrica…,2019-11-13 19:36:05
meadowlark_22,,"#gigeconomy @rooseveltinst @homelessnyer @Anarchopology @NLIHC 
These are the types of jobs ppl get nowadays and ar… https://t.co/WZftHzDVBL",2019-11-13 19:32:57
BrandGrowthHack,Worldwide,RT @benjaminkwalker: You got a gig!! WooHoo. Now what? How do you hold onto it? Check out the infographic and the link for your complete ho…,2019-11-13 19:32:13
jobilityapp,,"Good at multi-tasking? Find office and administrative gigs on Jobility!

#jobility #office #gigeconomy #gigs… https://t.co/Fp6apH47tE",2019-11-13 19:25:02
AndyIpipeline,United Kingdom,RT @iPipelineUK: iPipeline's Chris Samuel discusses the growth of the gig economy and the huge opportunity this underserved market presents…,2019-11-13 19:23:18
MicheleFaioli,Italy,"RT @DontGIGUp2: ‼️ The Third Mutual Learning Seminar for #DontGIGup! is coming up soon!
We are in Berlin on the 15th of November.

Keep fol…",2019-11-13 19:21:53
mitchcardoza,"Studio City, Los Angeles",#Staffing #GigEconomy #Freelancers #Contractors #ServantEconomy #LaLaLand #PayYourselfFirst #HealthInsurance… https://t.co/GhZoVbhnrT,2019-11-13 19:19:20
EmptyInAngel,"London, England",Darcy &amp; Sky. 🚴🏻‍♀️🚴🏼‍♂️@EmptyInAngel #research #rehearsal #dothework #londontheatre #londonstage #londonbikecourier… https://t.co/cKCjSMUnPN,2019-11-13 19:17:46
AnalyticGlobal,"Americas, Europe, Asia-Pacific",Truckers file lawsuit contesting California gig economy law - https://t.co/v3fIUIiQ4s #disruption #gigeconomy,2019-11-13 19:14:23
mavenlink,"Irvine, CA",The #GigEconomy is transforming the workforce. @Forbes explains how: https://t.co/pcY85cvwoW https://t.co/ebs7cHDDhD,2019-11-13 19:07:56
MBOpartners,,Discover how to land business with large enterprises with these 4 steps. Learn how to make your business attractive… https://t.co/vh9L4gg3rD,2019-11-13 19:00:12
jake0149,,"Sorry, self-driving trucks.  I guess it's sloppy 2nds for you.

Looks like the #GigEconomy gets to fück the trucker… https://t.co/NBpe3qRQhi",2019-11-13 18:25:50
Ray_Zinn_,"San Jose, CA","Wise politicians do not interfere in consensual #commerce.

#California all but outlawed the #gigeconomy, which is… https://t.co/4CEd0GHmdm",2019-11-13 18:23:04
OpenAssembly1,"Boulder, CO",RT @jtwinsor: Excited to be heading to Houston today for the @Topcoder Open and kicking things off with the keynote speech at the Innovatio…,2019-11-13 18:21:54
MarketplaceRisk,"San Francisco, CA",Top executives from several gig-economy companies based in California are weighing in on AB5 and how it will affect… https://t.co/8K8O07yyga,2019-11-13 18:21:35
NetspendforBiz,"Austin, TX","Do your earnings in the #gigeconomy stack up? https://t.co/9q9DzLAOJn
#solopreneur #4theSmallandMighty",2019-11-13 18:20:20
MakeAChangePro1,United States,"RT @MakeAChangePro1: Is the gig economy just another way to exploit workers? Read this week's blog post #wealthinequality, #gigeconomy, #be…",2019-11-13 18:13:00
theBTG,,"Did you know that you can save up to 63% on consulting costs when you use independent, on-demand #talent? We break… https://t.co/Oj70WohKid",2019-11-13 18:09:03
GeorgeElfond,"San Francisco, CA","Deep dive into the latest #DirectSelling industry data to know what is happening in the industry, where it is headi… https://t.co/V7r9tw9WRy",2019-11-13 18:06:15
bazarlocos2,,RT @eraser: Data Driven #5: Blockchain and Big Data Syncfusion @Syncfusion  https://t.co/yCpjdEbbuY  #BigData #Blockchain #Bitcoin #emergin…,2019-11-13 18:05:55
HarshTh100197,"Sagar, Madhya Pradesh",@sosurie @the_hindu Thank you ma’am 😊for sharing your views on #gigeconomy &amp; future of work. It was really a nice r… https://t.co/zHelDBnkVK,2019-11-13 17:58:21
GigWage,"Texas, USA","#WednesdayWisdom Continue fulfilling YOUR passion, purpose, and potential. @kerrywashington #GigWage… https://t.co/yV4gRX2kOd",2019-11-13 17:52:44
info4profit,"Maryland, USA","Wondering how to turn your side-hustle into a full time gig? 

Here's some #Wisdom start treating your #sidehustle… https://t.co/FzLPjfgFkr",2019-11-13 17:47:01
eraser,Sevilla,Artificial Intelligence &amp; Blockchain Synergy. Dr Maxim Orlovsky @dr_orlovsky BICA Labs @BICALabs… https://t.co/5cfMe5gbTB,2019-11-13 17:40:04
plaingeets,"Bangalore, India",RT @GigsForMe: Can the gig economy help you survive the wide-scale move to automate most tasks in the work place? Learn more in our article…,2019-11-13 17:35:54
plaingeets,"Bangalore, India","RT @GigsForMe: Main hustle, side hustle, learning projects - just some of the terms that will be a part of your vocabulary in the #GigEcono…",2019-11-13 17:35:39
KateEHorstead,South East London,RT @ODIdev: 📖 New report | This in-depth study explores for the first time the impact of the #gigeconomy on female workers in #SouthAfrica…,2019-11-13 17:32:11
Hydon_iPipeline,"Cheltenham, England",RT @iPipelineUK: iPipeline's Chris Samuel discusses the growth of the gig economy and the huge opportunity this underserved market presents…,2019-11-13 17:23:24
unequalundrstnd,,Can you still save for #retirement if you’re working in the #gigeconomy? Some ≠ tips here: https://t.co/vm4oK1Xv2d,2019-11-13 17:20:10
rodmoose,Dallas,RT @rodmoose: @daVinci's Gig Work Study has sized the market and what motivates Gig workers to choose and stay loyal to contractors. The ju…,2019-11-13 17:17:47
Excargo,"Houston, TX",Is the gig up in trucking? #TeamExcargo isn't sure but we're certainly watching what's going on in California betwe… https://t.co/JW54FKMr0y,2019-11-13 17:17:40
rodmoose,Dallas,@daVinci's Gig Work Study has sized the market and what motivates Gig workers to choose and stay loyal to contracto… https://t.co/GtSpaUhBDY,2019-11-13 17:15:31
vilachumley,"Galt, CA",@ChristyforCA25 @ChristyforCA25 Why do you support CA law harming the #GigEconomy?,2019-11-13 17:15:26
bethtorrie,Chapel Hill,"Embracing the #gigeconomy  IDC Prediction: By 2023, 90% of hospitality and dining enterprises will enlist temporary… https://t.co/gCqgdfcfCK",2019-11-13 17:14:42
EalingProShop,,"RT @EmptyInAngel: “It’s a rush to get work in this hamster wheel cyclone
We get our balls busted, get by on a bike loan.”

Find out what it…",2019-11-13 17:12:22
vilachumley,"Galt, CA","Truckers File 1st Lawsuit Against California Gig Economy Law – CBS. In CA-25, we voters can only assume ⁦… https://t.co/Lj2Z1EI0hc",2019-11-13 17:11:04
_leslienichole,,"RT @BA1Boy: Hi, any #FinTech or #Freelance #gigeconomy  focused journalists looking for comment or insight?  My client has launched an app…",2019-11-13 17:10:25
WandaThibodeaux,"Minnesota, USA","Considering a #SideHustle to get new skills or get a business going? Think through these four things first. 

@Inc… https://t.co/r7o9fLDCKL",2019-11-13 17:10:06
MarkGleaves,In the village,"The #gigeconomy in the UK is the result of nine years of @conservatives misrule.
""Boris"" has part-time jobs as an o… https://t.co/gNQY7GusJR",2019-11-13 17:07:47
TRCGlobal,,"Does Your Company Employee Gig Workers?  If not, you may want to reconsider given these benefits to employers… https://t.co/aViyEiasLV",2019-11-13 17:07:44
WandaWyporska,"London, England",RT @jwjnational: It's well past time for #gigeconomy companies to stop taking advantage of their biggest asset: the working people who make…,2019-11-13 17:02:43
eraser,Sevilla,Data Driven #5: Blockchain and Big Data Syncfusion @Syncfusion  https://t.co/yCpjdEbbuY  #BigData #Blockchain… https://t.co/J7QZsDyp5O,2019-11-13 17:01:30
workforimpact,,"Landing your dream freelance job starts with writing a killer freelancer proposal.

Here are five tips to help you… https://t.co/B8uPa14JkD",2019-11-13 17:01:04
benjaminkwalker,"Denver, CO",You got a gig!! WooHoo. Now what? How do you hold onto it? Check out the infographic and the link for your complete… https://t.co/DH1eM32BFy,2019-11-13 16:58:22
18aidenwood,Escrow:18.aidenwood@gmail.com ,"@TELUSBusiness @TELUS is living up to the cohesion in their company name and unifying philosophy. 
""Telus/'tell us'… https://t.co/aNJ7KiXIqx",2019-11-13 16:57:24
enajri,Dominican Republic,"RT @TheGigLife4Me: Which side hustle is best for YOU? Read our blog to find out: https://t.co/mphUYg7SE0 💯
.
.
.
#sidehustle #like #follow…",2019-11-13 16:50:02
PRJournoRequest,"Soho, London, UK","RT @BA1Boy: Hi, any #FinTech or #Freelance #gigeconomy  focused journalists looking for comment or insight?  My client has launched an app…",2019-11-13 16:49:31
BA1Boy,Bath,"Hi, any #FinTech or #Freelance #gigeconomy  focused journalists looking for comment or insight?  My client has laun… https://t.co/pE1t6frx4e",2019-11-13 16:47:03
TWreninator,Voting Booth,It’s not just transcription. It’s rideshare drivers as well. The “pay” is offensively low. #GigEconomy https://t.co/Tn4M6kcXKR,2019-11-13 16:41:49
rajjawa,"Boston, MA","I try a socially conscious game from a dev I've worked with outside the games industry. It's Fulfillment, filled wi… https://t.co/03MUnSRCEP",2019-11-13 16:34:56
