user,location,tweet text,tweet date
sinetworkers,Italia,"RT @DontGIGUp2: #OECD: Negotiating Our Way Up ""Collective Bargaining in a Changing World of Work"".
Download the publication on the @OECD_So…",2019-11-25 14:25:20
POCForWarren,"Woodside, NY","The Gig Economy and Outsourcing: A Dark Net of Near Slavery https://t.co/EwuwL72scC  

#gigeconomy is indentured servitude.",2019-11-25 14:18:12
POCForWarren,"Woodside, NY","The Gig Economy: Lower Wages, More Injuries, Horrible Benefits https://t.co/zDFdJ4fvbW via @lithub #rideshare… https://t.co/8uZLln1kYJ",2019-11-25 14:17:28
POCForWarren,"Woodside, NY",RT @AndreasPekarek: Uber co-founder buys record-breaking LA mansion for $72.5m as drivers fight for wages https://t.co/fk6oV4d7Sh @youralar…,2019-11-25 14:16:58
POCForWarren,"Woodside, NY","How the hustle and gig economy is choking the middle class https://t.co/Tv1dFTalsA 

#gigeconomy is indentured servitude",2019-11-25 14:16:09
POCForWarren,"Woodside, NY",RT @TomKolovosTKO: The #gigeconomy is not an economy. It is indentured servitude in a world where  giant corporations pass off 19th century…,2019-11-25 14:15:29
rnaudmeunier,,"RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-25 14:15:04
POCForWarren,"Woodside, NY",RT @dancharvey: The #gigeconomy is 21st century indentured servitude — Lyft and Juno are suing to stop New York City’s revolutionary new mi…,2019-11-25 14:15:02
POCForWarren,"Woodside, NY","RT @ChauDave: ""Slavery in modern Australia"": Sacked #UberEats worker's case may threaten the #GigEconomy. Amita Gupta argues she was severl…",2019-11-25 14:14:21
POCForWarren,"Woodside, NY","RT @JerryHicksUnite: A must see film ...
#KenLoach ""Some people call it slavery, I think it's simply extreme exploitation""

'Sorry We Misse…",2019-11-25 14:14:16
POCForWarren,"Woodside, NY","RT @Alam_Chaudry: One of the ultimate con-game called #GigEconomy is coming undone, One Company at a time. #Uber lost the operating license…",2019-11-25 14:13:14
morriscreative,"Knoxville, Tennessee",The Santa #GigEconomy is serious business!💰https://t.co/qtisPPAphn,2019-11-25 14:08:15
Ultimal,,"RT @Anth0nyHarris0n: Interesting discussion about the future #gigeconomy in #Africa. @wef @electroneum 

https://t.co/tlAiw6wDfH

https://t…",2019-11-25 14:06:12
ABTVOnDemand,"Roku, Amazon PrimeTV & Android","#Tips For Embracing #Opportunities in the #gigeconomy 

Opportunity abounds for independent professionals who take… https://t.co/0esCFwzNMX",2019-11-25 14:04:14
e2Lise,Wales,"RT @apjwilliams: Today I would love to tell you about my research report which was released today after 2 years of work...

Instead I am ob…",2019-11-25 14:03:59
MaggieRegan,London,"Having worked in academia and with so many friends still there facing these pension and pay cuts, pay gaps, and cas… https://t.co/2byZp1YXsO",2019-11-25 14:01:12
Do_Owczarek,"Warszawa, Polska","RT @DontGIGUp2: #OECD: Negotiating Our Way Up ""Collective Bargaining in a Changing World of Work"".
Download the publication on the @OECD_So…",2019-11-25 13:57:46
routesandroots,Cardiff,"RT @apjwilliams: Today I would love to tell you about my research report which was released today after 2 years of work...

Instead I am ob…",2019-11-25 13:57:30
KA_Garthwaite,Birmingham / Bishop Auckland,"RT @apjwilliams: Today I would love to tell you about my research report which was released today after 2 years of work...

Instead I am ob…",2019-11-25 13:56:41
JMPasricha,Washington DC |  Toronto Canada,"RT @ODIdev: 🌍 The #gigeconomy is expanding globally, but there has been little research on how women experience gig work in sub-Saharan #Af…",2019-11-25 13:51:21
ClaireScottLLB,"Aberdeen, Scotland",RT @IBAnews: Gig economy: Governments legislate to disrupt the disruptors - https://t.co/KZ6JzTQZgB #GigEconomy @PhilipBerkowitz @ClaireSco…,2019-11-25 13:45:04
ODIdev,,"🌍 The #gigeconomy is expanding globally, but there has been little research on how women experience gig work in sub… https://t.co/ZLrfbW7CSH",2019-11-25 13:45:01
Ann_O123,London.Lives: SW19. Works:SW1.,"RT @BuckworthLaw: Interesting news coming out today that Uber has been stripped of its operating licence in London.

https://t.co/kaUeVIqKP…",2019-11-25 13:44:59
ElectroneumCZSK,Brno,"RT @Anth0nyHarris0n: Interesting discussion about the future #gigeconomy in #Africa. @wef @electroneum 

https://t.co/tlAiw6wDfH

https://t…",2019-11-25 13:43:14
RebelEmG,here and there ,Tell you what #bbcnews how about asking some highly qualified staff what it's like not to be able to get a mortgage… https://t.co/6wGNcqKbVA,2019-11-25 13:18:53
RockinFreelance,,RT @The_CoBS: Are you a skilled #freelancer? Then be proud! A @CRSE_ThinkTank report shows that you're a key ingredient in the success of #…,2019-11-25 13:06:46
FGV_EAESP,São Paulo,RT @The_CoBS: Are you a skilled #freelancer? Then be proud! A @CRSE_ThinkTank report shows that you're a key ingredient in the success of #…,2019-11-25 13:05:55
dustinmoris,"London, UK","Web ratings translated (1-5 Stars):
---

1-4: You'll get killed
4.1: Complete utter shit
4.2 - 4.3: Complete shit w… https://t.co/J7LubGEIr3",2019-11-25 13:00:17
GagneLegal,"Ottawa, Ontario",RT @eraser: Data Driven #5: Blockchain and Big Data Syncfusion @Syncfusion  https://t.co/yCpjdEbbuY  #BigData #Blockchain #Bitcoin #emergin…,2019-11-25 12:46:53
THECABRANK,"COBHAM,SURREY",@dommoore31 @iancharris @paulmasonnews Uber drivers striking worldwide for fair pay &amp; conditions...uber giving zero… https://t.co/kS08T1qv62,2019-11-25 12:38:33
The_CoBS,Global,Are you a skilled #freelancer? Then be proud! A @CRSE_ThinkTank report shows that you're a key ingredient in the su… https://t.co/n4jLc5ePYe,2019-11-25 12:35:40
gsw2301,Bergen Norway,I know a lot of Londoners that use #uber so this will be a bit of a shock 👀😨#technology #gigeconomy #TechNews… https://t.co/vDiOsedYGQ,2019-11-25 12:35:39
Interfima,Global,RT @eraser: Data Driven #5: Blockchain and Big Data Syncfusion @Syncfusion  https://t.co/yCpjdEbbuY  #BigData #Blockchain #Bitcoin #emergin…,2019-11-25 12:32:29
chidambara09,Mysore  and  BERLIN,RT @eraser: Data Driven #5: Blockchain and Big Data Syncfusion @Syncfusion  https://t.co/yCpjdEbbuY  #BigData #Blockchain #Bitcoin #emergin…,2019-11-25 12:31:03
eraser,Sevilla,Data Driven #5: Blockchain and Big Data Syncfusion @Syncfusion  https://t.co/yCpjdEbbuY  #BigData #Blockchain… https://t.co/bzxYdoC9nK,2019-11-25 12:30:18
OnBenchMark,"Noida, India","Is Gig Economy is boon or Bane for   Organization or Workers ?

#gigeconomy #gigworkers #freelancer #Flexistaffing… https://t.co/HoiWvWU3Rx",2019-11-25 12:29:02
BuckworthLaw,"26 Curtain Road, London EC2A 3",Interesting news coming out today that Uber has been stripped of its operating licence in London.… https://t.co/HlxiVsrR4N,2019-11-25 12:24:53
AwareSois,,"RT @apjwilliams: Today I would love to tell you about my research report which was released today after 2 years of work...

Instead I am ob…",2019-11-25 12:23:08
samkinsley,///dumpy.prance.choppers,"RT @apjwilliams: Today I would love to tell you about my research report which was released today after 2 years of work...

Instead I am ob…",2019-11-25 12:18:40
CardiffUCU,"Cardiff, Wales","RT @apjwilliams: Today I would love to tell you about my research report which was released today after 2 years of work...

Instead I am ob…",2019-11-25 12:18:31
apjwilliams,Cardiff,"Today I would love to tell you about my research report which was released today after 2 years of work...

Instead… https://t.co/JitzRmv9ax",2019-11-25 12:14:48
Flexingit1,Global,"#gigtrivia

Short term projects are not one-size-fits-all and are structured flexibly based on the requirements.

S… https://t.co/h0dVZBhBtZ",2019-11-25 12:10:59
lanamaeki,Oulu,"RT @RuwanSubasinghe: Great paper by @veenadubal -  ""paradoxes embodied in perspectives of #Uber drivers re employment status can be theoriz…",2019-11-25 12:07:56
Will_E10,,RT @Yaseenaslam381: Ibrahim the main organiser behind multiple occupation of Uber’s offices in France explain why they are protesting! #Ube…,2019-11-25 12:07:31
FlexiJobsIndia,"New Delhi 110005, India","'Impossible' is not a fact. It's an opinion...

🌐 https://t.co/xmEWYEl1Es

#flexijobs #mondaymotivation #gigeconomy… https://t.co/eB5hdiZzAc",2019-11-25 12:02:25
b_hanner,Raleigh-Durham,COOLEST CO-WORKING SPACES- Check out the Village Underground in Lisbon made of recycled shipping containers &amp; busse… https://t.co/4B4SFwqX1p,2019-11-25 11:41:01
Alam_Chaudry,,Frauds of #GigEconomy continues! https://t.co/uELhqU6R5e,2019-11-25 11:36:16
DarrenEwers,"London, England","Worth a look: Zach Salter On How Blockchain And Crypto Will Benefit The Gig Economy
https://t.co/WFvnq0oXx8 #Crypto… https://t.co/wpNZturXkW",2019-11-25 11:35:01
ThatRRIguy,"Oslo, Norge","Some bumps in the road for the #sharingeconomy / the #gigeconomy: 
#Uber’s License to Operate in #London Isn’t Exte… https://t.co/RSz1VuQFJ4",2019-11-25 11:28:47
AlexWitzleben,Brussels,Uber loses licence to operate in London  after it again found that the ride-hailing service was not a “fit and prop… https://t.co/4aFXEy1O5d,2019-11-25 11:27:33
Arionwylde,,"@Uber looses it's London license... Who's going to cover all those workers labelled as ""self employed subcontractor… https://t.co/RRh4tpuNx8",2019-11-25 11:21:38
tsinjab,,"RT @PunitRenjen: #Millennials’ expectations related to learning, development and #Purpose from @DeloitteME – and why they are drawn to the…",2019-11-25 11:11:08
DonaldMacDona18,"Scotland, United Kingdom","The Gig Economy:  ""..; it is unacceptable that Uber has allowed passengers to get into minicabs with drivers who ar… https://t.co/yugtXfUKwT",2019-11-25 11:06:12
accmobility,,RT @TantivyUK: Uber loses licence to operate in London: databreach one of the reasons over photos https://t.co/zNTAesOjam #cybersecurity #s…,2019-11-25 11:02:47
eraser,Sevilla,Life After Google: The Fall of Big Data and the Rise of the Blockchain Economy. George Gilder @MoneyShows… https://t.co/9k4YQ4OCYF,2019-11-25 11:00:44
IsamFaik,,"#Uber loses another major battle as regulators continue to grapple with the implications of the #gigeconomy

Uber l… https://t.co/y7ZWIV7Vgb",2019-11-25 11:00:18
Alam_Chaudry,,"One of the ultimate con-game called #GigEconomy is coming undone, One Company at a time. #Uber lost the operating l… https://t.co/xGbFbfGqbz",2019-11-25 10:54:35
EuroFreelancers,Brussels | London | Helsinki | Madrid,RT @MarcoTorreg: The #gigeconomy will solve a significant issue in the construction industry: worker scarcity https://t.co/KY6xLzfHS6 by @r…,2019-11-25 10:51:00
PennelDenis,Brussels,RT @MarcoTorreg: The #gigeconomy will solve a significant issue in the construction industry: worker scarcity https://t.co/KY6xLzfHS6 by @r…,2019-11-25 10:49:31
LTDAForum,"London, England",RT @Yaseenaslam381: Ibrahim the main organiser behind multiple occupation of Uber’s offices in France explain why they are protesting! #Ube…,2019-11-25 10:38:14
HackneyM1ke,Wirral,"Was just a matter of time really #Uber #GigEconomy

https://t.co/ifRyNfF3VT",2019-11-25 10:38:07
TalentAlphaInc,"Krakow, Poland",#HumanCloud is a developing trend not only in small companies but also in enterprises. The talent gap and the rise… https://t.co/tMmA4qkhih,2019-11-25 10:34:14
SEWAFed,"Ahmedabad, India","RT @coopnews: Fighting for a fairer #futureofwork in the #digital #gigeconomy, from taxis and #carework to challengers to the tech giants :…",2019-11-25 10:33:14
JustBeMentalist,Shropshire,RT @TantivyUK: Uber loses licence to operate in London: databreach one of the reasons over photos https://t.co/zNTAesOjam #cybersecurity #s…,2019-11-25 10:32:33
FondazBrodolini,,News on #gigeconomy by #DontGigUp project! https://t.co/7GlsVn7sPJ,2019-11-25 10:31:03
RachelMullerH,Somwhere in South East London,RT @Yaseenaslam381: Ibrahim the main organiser behind multiple occupation of Uber’s offices in France explain why they are protesting! #Ube…,2019-11-25 10:28:38
coopnews,"Manchester, UK","Fighting for a fairer #futureofwork in the #digital #gigeconomy, from taxis and #carework to challengers to the tec… https://t.co/isdZBBOF3e",2019-11-25 10:26:02
TantivyUK,"London, England",Uber loses licence to operate in London: databreach one of the reasons over photos https://t.co/zNTAesOjam… https://t.co/68alMgGRY2,2019-11-25 10:25:31
simon_ball46,"Luton, England","@HouseofCommons will you be putting them on the #gigeconomy too after the #GE2019 ?
https://t.co/F9ZGDIg2Pf
like yo… https://t.co/rvsg79p0IE",2019-11-25 10:23:14
EmeraldHRM,"Bingley, West Yorkshire",'Transport for London announced the decision not to renew the global ride-hailing firm's licence at the end of a tw… https://t.co/N3kykbe7tL,2019-11-25 10:22:29
simon_ball46,"Luton, England","#Uber 
so is this the beginning of the end for the #gigeconomy ?
https://t.co/F9ZGDIg2Pf
#London #taxi #safety https://t.co/JtkETgdY3b",2019-11-25 10:20:42
jamie_woodcock,London,RT @Yaseenaslam381: Ibrahim the main organiser behind multiple occupation of Uber’s offices in France explain why they are protesting! #Ube…,2019-11-25 10:18:40
BrummieAsif,"West Midlands, England",RT @Yaseenaslam381: Ibrahim the main organiser behind multiple occupation of Uber’s offices in France explain why they are protesting! #Ube…,2019-11-25 10:13:37
Yaseenaslam381,Buckinghamshire,Ibrahim the main organiser behind multiple occupation of Uber’s offices in France explain why they are protesting!… https://t.co/lmSqGwhhAu,2019-11-25 10:09:32
DontGIGUp2,,"#OECD: Negotiating Our Way Up ""Collective Bargaining in a Changing World of Work"".
Download the publication on the… https://t.co/M8ydrFHmsG",2019-11-25 10:06:38
aconnectEffect,"Zurich, Switzerland","We are passionate about connecting our Independent Consultants with our clients.
With 85% of retention rate across… https://t.co/tfXkFrMBvz",2019-11-25 10:01:05
sang_alertboot,Seoul,#Uber plans to start audio-recording rides in the #US for #safety https://t.co/Hm2CqUffrf #tech #society #culture… https://t.co/5ni9MPjW9g,2019-11-25 10:00:44
trade_plater,Solihull,@webuyanycar @LogisticsBCA @BCA_Auctions @Webiya @UKLabour @Conservatives @LibDems @theSNP @TheGreenParty… https://t.co/Wed1i2d0nY,2019-11-25 09:56:56
josea_sotoz,Chile,"RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-25 09:43:45
easyhrworld,"Mumbai, India",#GigEconomy and Easy Breezy HR! https://t.co/gOdmvDFTXv #EasyHR #HR #HRSoftware,2019-11-25 09:34:19
bazarlocos,Sevilla,RT @eraser: An insight into the future of blockchain data technology. #Infographic #Infografía https://t.co/WEBphyOuT0 #blockchain #fintech…,2019-11-25 09:25:22
moonlyte_social,"Bengaluru South, India","Does a job without suffocating rules, managers, deadlines and KRAs sound like a dream? Not anymore. ​
Experience th… https://t.co/o3pt43M6M0",2019-11-25 09:15:43
NHInsight,Global,"What is the #GigEconomy, and Should I Introduce it to My Organization? https://t.co/Dd1KQYHxUu @nextSource #blog… https://t.co/K2GIis5Jsg",2019-11-25 09:15:19
Handissofficial,,RT @MarcoTorreg: The #gigeconomy will solve a significant issue in the construction industry: worker scarcity https://t.co/KY6xLzfHS6 by @r…,2019-11-25 09:03:24
